KODE KELURAHAN,WILAYAH KOTA,KECAMATAN,KELURAHAN,SASARAN,BELUM VAKSIN,DOSIS 1,DOSIS 2,TOTAL VAKSIN,TANGGAL
3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,29260,20770,8490,2816,11306,2021-07-09
3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,43754,28239,15515,5245,20760,2021-07-09
3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,38584,25298,13286,4880,18166,2021-07-09
3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,23379,15452,7927,3318,11245,2021-07-10
3173041007,JAKARTA BARAT,TAMBORA,ANGKE,29230,18297,10933,3253,14186,2021-07-10
3175041005,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,28803,21563,7240,2683,9923,2021-07-10
3175031003,JAKARTA TIMUR,JATINEGARA,BALI MESTER,9675,6338,3337,1538,4875,2021-07-10
3175101006,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,25985,17584,8401,4019,12420,2021-07-10
3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,21356,13926,7430,2746,10176,2021-07-10
3175051002,JAKARTA TIMUR,PASAR REBO,BARU,23514,13457,10057,4729,14786,2021-07-10
3175041004,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,47416,34654,12762,5332,18094,2021-07-10
3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,21374,12994,8380,3613,11993,2021-07-10
3175031002,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,36461,26038,10423,4076,14499,2021-07-10
3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,52402,34718,17684,7163,24847,2021-07-10
3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,33953,22810,11143,3990,15133,2021-07-10
3171041006,JAKARTA PUSAT,SENEN,BUNGUR,17929,11206,6723,2775,9498,2021-07-10
3175061007,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,57222,37910,19312,4067,23379,2021-07-10
3175061004,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,57655,37924,19731,6468,26199,2021-07-10
3175041007,JAKARTA TIMUR,KRAMAT JATI,CAWANG,32481,21912,10569,4341,14910,2021-07-10
3175101008,JAKARTA TIMUR,CIPAYUNG,CEGER,18740,12510,6230,2593,8823,2021-07-10
3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,31257,21003,10254,4055,14309,2021-07-10
3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,34725,23298,11427,5013,16440,2021-07-10
3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,24170,14756,9414,4507,13921,2021-07-10
3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,65702,39986,25716,8297,34013,2021-07-10
3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,80100,52008,28092,8566,36658,2021-07-10
3175091002,JAKARTA TIMUR,CIRACAS,CIBUBUR,65231,41598,23633,9608,33241,2021-07-10
3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,15696,9036,6660,3213,9873,2021-07-10
3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,38048,24728,13320,5216,18536,2021-07-10
3175051003,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,41013,26073,14940,6269,21209,2021-07-10
3171061003,JAKARTA PUSAT,MENTENG,CIKINI,8260,5411,2849,1379,4228,2021-07-10
3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,10503,6035,4468,1772,6240,2021-07-10
3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,51346,30352,20994,7957,28951,2021-07-10
3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,24239,14512,9727,4896,14623,2021-07-10
3175101002,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,27179,17990,9189,3847,13036,2021-07-10
3175041006,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,39984,27874,12110,5325,17435,2021-07-10
3172041001,JAKARTA UTARA,CILINCING,CILINCING,42677,30113,12564,3960,16524,2021-07-10
3175101001,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,25747,15852,9895,4273,14168,2021-07-10
3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,37809,23790,14019,4848,18867,2021-07-10
3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,26500,16549,9951,3856,13807,2021-07-10
3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,33902,20824,13078,4132,17210,2021-07-10
3175021003,JAKARTA TIMUR,PULO GADUNG,CIPINANG,39069,25314,13755,6115,19870,2021-07-10
3175031007,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,34938,25498,9440,3939,13379,2021-07-10
3175031008,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,44479,33449,11030,4220,15250,2021-07-10
3175031005,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,32695,22266,10429,4736,15165,2021-07-10
3175081005,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,42144,26876,15268,6460,21728,2021-07-10
3175031006,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,53251,37421,15830,7366,23196,2021-07-10
3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,39635,26862,12773,4839,17612,2021-07-10
3175091001,JAKARTA TIMUR,CIRACAS,CIRACAS,63801,41186,22615,8523,31138,2021-07-10
3175041003,JAKARTA TIMUR,KRAMAT JATI,DUKUH,24404,16559,7845,3548,11393,2021-07-10
3175071001,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,60443,40096,20347,9332,29679,2021-07-10
3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,28099,17633,10466,3865,14331,2021-07-10
3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,59448,35395,24053,10065,34118,2021-07-10
3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,75895,49600,26295,8259,34554,2021-07-10
3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,19986,13718,6268,2409,8677,2021-07-10
3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,14099,8695,5404,2378,7782,2021-07-10
3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,19768,12751,7017,2653,9670,2021-07-10
3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,18098,10626,7472,1980,9452,2021-07-10
3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,2434,1363,1071,582,1653,2021-07-10
3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,21926,13872,8054,2861,10915,2021-07-10
3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,39609,25037,14572,5395,19967,2021-07-10
3175051001,JAKARTA TIMUR,PASAR REBO,GEDONG,35444,23449,11995,5351,17346,2021-07-10
3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,3106,1946,1160,572,1732,2021-07-10
3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,7836,3755,4081,1986,6067,2021-07-10
3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,4093,2113,1980,1299,3279,2021-07-10
3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,16815,10513,6302,2625,8927,2021-07-10
3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,43915,30165,13750,5499,19249,2021-07-10
3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,42216,28405,13811,5880,19691,2021-07-10
3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,3962,2162,1800,997,2797,2021-07-10
3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,9344,5366,3978,2047,6025,2021-07-10
3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,19380,12139,7241,2838,10079,2021-07-10
3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,15647,8274,7373,3395,10768,2021-07-10
3175081004,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,28110,13677,14433,9346,23779,2021-07-10
3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,22700,15235,7465,2714,10179,2021-07-10
3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,61552,37670,23882,8586,32468,2021-07-10
3175021007,JAKARTA TIMUR,PULO GADUNG,JATI,32443,20690,11753,5651,17404,2021-07-10
3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,37250,23454,13796,5897,19693,2021-07-10
3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,27994,16791,11203,3681,14884,2021-07-10
3175061001,JAKARTA TIMUR,CAKUNG,JATINEGARA,83563,61668,21895,6836,28731,2021-07-10
3175021004,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,24364,16509,7855,2953,10808,2021-07-10
3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,30180,17756,12424,5505,17929,2021-07-10
3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,37799,22923,14876,6106,20982,2021-07-10
3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,29182,22016,7166,2444,9610,2021-07-10
3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,20627,14443,6184,2279,8463,2021-07-10
3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,40475,26483,13992,5984,19976,2021-07-10
3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,32845,18531,14314,5364,19678,2021-07-10
3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,23582,17271,6311,2252,8563,2021-07-10
3172041004,JAKARTA UTARA,CILINCING,KALIBARU,67165,50200,16965,4368,21333,2021-07-10
3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,41464,28176,13288,4958,18246,2021-07-10
3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,69014,45824,23190,7638,30828,2021-07-10
3175051004,JAKARTA TIMUR,PASAR REBO,KALISARI,42557,27159,15398,6850,22248,2021-07-10
3173061004,JAKARTA BARAT,KALI DERES,KAMAL,53180,39424,13756,3674,17430,2021-07-10
3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,12679,6674,6005,2525,8530,2021-07-10
3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,11551,8008,3543,1521,5064,2021-07-10
3175031001,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,25476,18931,6545,2252,8797,2021-07-10
3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,18247,9204,9043,2554,11597,2021-07-10
3175041002,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,43668,31324,12344,5298,17642,2021-07-10
3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,121994,84970,37024,9543,46567,2021-07-10
3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,35498,20710,14788,6715,21503,2021-07-10
3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,25865,16433,9432,3417,12849,2021-07-10
3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,9581,5765,3816,1441,5257,2021-07-10
3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,15939,9460,6479,2346,8825,2021-07-10
3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,2746,1400,1346,603,1949,2021-07-10
3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,19113,12714,6399,2222,8621,2021-07-10
3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,22303,13543,8760,3472,12232,2021-07-10
3175011003,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,25138,17124,8014,3021,11035,2021-07-10
3175021006,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,40378,24015,16363,7125,23488,2021-07-10
3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,17231,10842,6389,2007,8396,2021-07-10
3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,44010,29545,14465,5232,19697,2021-07-10
3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,40895,25337,15558,5832,21390,2021-07-10
3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,42214,28297,13917,5293,19210,2021-07-10
3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,34878,22265,12613,5155,17768,2021-07-10
3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,50597,32060,18537,6979,25516,2021-07-10
3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,53296,36720,16576,6820,23396,2021-07-10
3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,21376,15562,5814,2640,8454,2021-07-10
3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,10380,6715,3665,1660,5325,2021-07-10
3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,30003,19662,10341,3487,13828,2021-07-10
3175011005,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,16393,10177,6216,2791,9007,2021-07-10
3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,31355,24293,7062,2873,9935,2021-07-10
3175081003,JAKARTA TIMUR,MAKASAR,KEBON PALA,46176,31061,15115,6215,21330,2021-07-10
3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,12256,8796,3460,1554,5014,2021-07-10
3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,32185,18760,13425,3236,16661,2021-07-10
3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,31907,20161,11746,4635,16381,2021-07-10
3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,43826,25798,18028,7020,25048,2021-07-10
3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,23293,15237,8056,3150,11206,2021-07-10
3175091003,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,46441,29748,16693,7323,24016,2021-07-10
3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,35403,18553,16850,8889,25739,2021-07-10
3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,33472,15741,17731,9177,26908,2021-07-10
3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,31952,20209,11743,5233,16976,2021-07-10
3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,20947,12720,8227,2840,11067,2021-07-10
3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,26920,16545,10375,5046,15421,2021-07-10
3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,52368,33504,18864,6643,25507,2021-07-10
3171041002,JAKARTA PUSAT,SENEN,KENARI,9317,5371,3946,1750,5696,2021-07-10
3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,19869,13594,6275,2232,8507,2021-07-10
3175071003,JAKARTA TIMUR,DUREN SAWIT,KLENDER,69321,49829,19492,7466,26958,2021-07-10
3172031001,JAKARTA UTARA,KOJA,KOJA,28036,18712,9324,2764,12088,2021-07-10
3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,20926,13966,6960,2248,9208,2021-07-10
3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,24416,16564,7852,2786,10638,2021-07-10
3171041004,JAKARTA PUSAT,SENEN,KRAMAT,28661,19944,8717,3004,11721,2021-07-10
3175041001,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,33851,22516,11335,5064,16399,2021-07-10
3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,14340,8377,5963,2382,8345,2021-07-10
3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,19130,12121,7009,2295,9304,2021-07-10
3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,12675,7816,4859,1552,6411,2021-07-10
3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,5982,3661,2321,1064,3385,2021-07-10
3171041005,JAKARTA PUSAT,SENEN,KWITANG,15295,9681,5614,2105,7719,2021-07-10
3172031003,JAKARTA UTARA,KOJA,LAGOA,58726,41311,17415,5674,23089,2021-07-10
3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,37213,23528,13685,5948,19633,2021-07-10
3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,53453,37229,16224,6177,22401,2021-07-10
3175101007,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,62984,40592,22392,8445,30837,2021-07-10
3175081001,JAKARTA TIMUR,MAKASAR,MAKASAR,34062,21406,12656,4992,17648,2021-07-10
3175071006,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,30744,18987,11757,5512,17269,2021-07-10
3175071005,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,27015,16243,10772,5449,16221,2021-07-10
3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,18046,12025,6021,2060,8081,2021-07-10
3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,7439,3912,3527,1452,4979,2021-07-10
3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,27767,17646,10121,3873,13994,2021-07-10
3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,28388,18829,9559,3570,13129,2021-07-10
3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,22902,13845,9057,3227,12284,2021-07-10
3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,16385,9863,6522,2580,9102,2021-07-10
3172041003,JAKARTA UTARA,CILINCING,MARUNDA,28614,17912,10702,2591,13293,2021-07-10
3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,2634,1307,1327,834,2161,2021-07-10
3171061001,JAKARTA PUSAT,MENTENG,MENTENG,25280,17874,7406,3552,10958,2021-07-10
3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,27671,16877,10794,4049,14843,2021-07-10
3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,35936,23306,12630,5209,17839,2021-07-10
3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,31227,20174,11053,4343,15396,2021-07-10
3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,43382,27836,15546,6980,22526,2021-07-10
3175101004,JAKARTA TIMUR,CIPAYUNG,MUNJUL,23570,15619,7951,3619,11570,2021-07-10
3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,73841,50062,23779,7827,31606,2021-07-10
3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,36757,20068,16689,6911,23600,2021-07-10
3175011004,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,19632,12708,6924,2730,9654,2021-07-10
3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,62175,40550,21625,8036,29661,2021-07-10
3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,19301,12092,7209,2664,9873,2021-07-10
3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,38871,24691,14180,4751,18931,2021-07-10
3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,12710,6673,6037,2924,8961,2021-07-10
3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,26572,16654,9918,3561,13479,2021-07-10
3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,24670,15704,8966,4594,13560,2021-07-10
3171041003,JAKARTA PUSAT,SENEN,PASEBAN,23321,14864,8457,3315,11772,2021-07-10
3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,74685,47820,26865,9169,36034,2021-07-10
3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,21120,14086,7034,2967,10001,2021-07-10
3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,49632,25267,24365,10550,34915,2021-07-10
3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,74043,45090,28953,10960,39913,2021-07-10
3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,35061,21565,13496,5657,19153,2021-07-10
3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,57257,39243,18014,6099,24113,2021-07-10
3175051005,JAKARTA TIMUR,PASAR REBO,PEKAYON,42705,27282,15423,6149,21572,2021-07-10
3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,23428,14450,8978,3432,12410,2021-07-10
3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,42709,27212,15497,5669,21166,2021-07-10
3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,21111,11755,9356,3339,12695,2021-07-10
3175061003,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,97138,71838,25300,9410,34710,2021-07-10
3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,86712,59336,27376,7873,35249,2021-07-10
3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,27215,16072,11143,4899,16042,2021-07-10
3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,33060,25211,7849,2951,10800,2021-07-10
3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,11418,6932,4486,1866,6352,2021-07-10
3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,14946,9099,5847,3009,8856,2021-07-10
3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,17843,11675,6168,2705,8873,2021-07-10
3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,36769,23204,13565,4939,18504,2021-07-10
3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,53184,34613,18571,6765,25336,2021-07-10
3175081002,JAKARTA TIMUR,MAKASAR,PINANG RANTI,26915,17164,9751,3481,13232,2021-07-10
3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,10583,6004,4579,1636,6215,2021-07-10
3175011001,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,31537,22395,9142,3829,12971,2021-07-10
3175021002,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,40576,26161,14415,5709,20124,2021-07-10
3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,47433,25312,22121,12379,34500,2021-07-10
3175071002,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,61047,39873,21174,8949,30123,2021-07-10
3175071004,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,71347,45105,26242,11042,37284,2021-07-10
3175071007,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,35051,24637,10414,4373,14787,2021-07-10
3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,45944,28147,17797,6916,24713,2021-07-10
3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,55724,36013,19711,9688,29399,2021-07-10
3175101003,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,25123,17148,7975,3804,11779,2021-07-10
3101011003,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,2036,731,1305,670,1975,2021-07-10
3101011002,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,5460,1989,3471,1084,4555,2021-07-10
3101011001,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,5395,1863,3532,1148,4680,2021-07-10
3101021003,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,2736,799,1937,614,2551,2021-07-10
3101021002,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,4528,1660,2868,1133,4001,2021-07-10
3101021001,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,1918,672,1246,559,1805,2021-07-10
3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,5777,3068,2709,1356,4065,2021-07-10
3175021001,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,34175,22897,11278,4686,15964,2021-07-10
3175061005,JAKARTA TIMUR,CAKUNG,PULO GEBANG,95947,67260,28687,10738,39425,2021-07-10
3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,39233,23643,15590,5842,21432,2021-07-10
3175091005,JAKARTA TIMUR,CIRACAS,RAMBUTAN,36368,26533,9835,4320,14155,2021-07-10
3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,41895,29386,12509,3963,16472,2021-07-10
3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,33538,21875,11663,3879,15542,2021-07-10
3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5574,3140,2434,1334,3768,2021-07-10
3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,59533,38939,20594,6019,26613,2021-07-10
3175031004,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,21272,14980,6292,2483,8775,2021-07-10
3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,20321,12281,8040,3444,11484,2021-07-10
3175061002,JAKARTA TIMUR,CAKUNG,RAWA TERATE,24433,15417,9016,2132,11148,2021-07-10
3175021005,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,36788,23592,13196,5884,19080,2021-07-10
3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,21770,13591,8179,3503,11682,2021-07-10
3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,3449,1704,1745,887,2632,2021-07-10
3172041006,JAKARTA UTARA,CILINCING,ROROTAN,40953,26113,14840,4617,19457,2021-07-10
3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,2843,1439,1404,886,2290,2021-07-10
3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,70293,50894,19399,5023,24422,2021-07-10
3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,67899,42332,25567,9118,34685,2021-07-10
3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,36029,23314,12715,4336,17051,2021-07-10
3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,2780,1756,1024,574,1598,2021-07-10
3171041001,JAKARTA PUSAT,SENEN,SENEN,6757,4127,2630,1191,3821,2021-07-10
3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,29730,19116,10614,3962,14576,2021-07-10
3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,2841,1642,1199,650,1849,2021-07-10
3175101005,JAKARTA TIMUR,CIPAYUNG,SETU,20306,14481,5825,2684,8509,2021-07-10
3173071002,JAKARTA BARAT,PALMERAH,SLIPI,16475,10022,6453,2744,9197,2021-07-10
3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,44969,30740,14229,6201,20430,2021-07-10
3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,57480,33445,24035,8930,32965,2021-07-10
3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,35170,24631,10539,3496,14035,2021-07-10
3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,37628,27143,10485,4027,14512,2021-07-10
3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,53786,35906,17880,5478,23358,2021-07-10
3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,22506,13976,8530,3413,11943,2021-07-10
